<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2026.06.30	12:06:55.745			174380	1.00000000	56
2026.06.30	12:06:55.752			174380	30.00000000	56
2026.06.30	12:06:55.758			174380	1.00000000	56
2026.06.30	12:06:55.792			174380	1.00000000	56
2026.06.30	12:06:55.816			174380	10.00000000	56
2026.06.30	12:06:55.838			174375	5.00000000	88
2026.06.30	12:06:55.840			174380	1.00000000	56
2026.06.30	12:06:55.862			174380	1.00000000	56
2026.06.30	12:06:55.913			174380	1.00000000	56
2026.06.30	12:06:55.949			174380	1.00000000	56
2026.06.30	12:06:55.979			174380	1.00000000	56
2026.06.30	12:06:55.987			174380	1.00000000	56
2026.06.30	12:06:56.009			174380	1.00000000	56
2026.06.30	12:06:56.046			174380	1.00000000	56
2026.06.30	12:06:56.062			174375	24.00000000	88
2026.06.30	12:06:56.062			174380	1.00000000	56
2026.06.30	12:06:56.106			174370	1.00000000	88
2026.06.30	12:06:56.123			174375	1.00000000	88
2026.06.30	12:06:56.143	174370				2
2026.06.30	12:06:56.143		174375			4
2026.06.30	12:06:56.159			174375	2.00000000	56
2026.06.30	12:06:56.239			174375	2.00000000	56
2026.06.30	12:06:56.261			174375	1.00000000	56
2026.06.30	12:06:56.276			174375	1.00000000	56
2026.06.30	12:06:56.280			174375	1.00000000	56
2026.06.30	12:06:56.334			174370	3.00000000	88
2026.06.30	12:06:56.337			174375	15.00000000	56
2026.06.30	12:06:56.390			174370	1.00000000	88
2026.06.30	12:06:56.433			174375	2.00000000	56
2026.06.30	12:06:56.448			174375	2.00000000	56
2026.06.30	12:06:56.479			174375	1.00000000	56
2026.06.30	12:06:56.482			174375	1.00000000	56
2026.06.30	12:06:56.501			174375	1.00000000	56
2026.06.30	12:06:56.582			174370	3.00000000	88
2026.06.30	12:06:56.696			174375	2.00000000	56
2026.06.30	12:06:56.732			174375	1.00000000	56
2026.06.30	12:06:56.770			174375	1.00000000	56
2026.06.30	12:06:56.817			174370	1.00000000	88
2026.06.30	12:06:56.899			174375	3.00000000	56
2026.06.30	12:06:56.934			174375	6.00000000	56
2026.06.30	12:06:56.965			174375	1.00000000	56
2026.06.30	12:06:56.996			174370	1.00000000	88
2026.06.30	12:06:57.015			174370	1.00000000	88
2026.06.30	12:06:57.031			174375	1.00000000	56
2026.06.30	12:06:57.051			174375	1.00000000	56
2026.06.30	12:06:57.105			174370	1.00000000	88
2026.06.30	12:06:57.114			174375	1.00000000	56
2026.06.30	12:06:57.129			174375	1.00000000	56
2026.06.30	12:06:57.198			174370	2.00000000	88
2026.06.30	12:06:57.230			174375	6.00000000	56
2026.06.30	12:06:57.244			174370	5.00000000	88
2026.06.30	12:06:57.267			174375	1.00000000	56
2026.06.30	12:06:57.280			174375	14.00000000	56
2026.06.30	12:06:57.281			174380	9.00000000	56
2026.06.30	12:06:57.281			174380	37.00000000	56
2026.06.30	12:06:57.283			174375	1.00000000	56
2026.06.30	12:06:57.283			174380	1.00000000	56
2026.06.30	12:06:57.283			174375	17.00000000	56
2026.06.30	12:06:57.293			174370	47.00000000	88
2026.06.30	12:06:57.297			174370	1.00000000	88
2026.06.30	12:06:57.305			174370	5.00000000	88
2026.06.30	12:06:57.342			174370	5.00000000	88
2026.06.30	12:06:57.350			174365	130.00000000	88
2026.06.30	12:06:57.351			174365	4.00000000	88
2026.06.30	12:06:57.392			174370	1.00000000	88
2026.06.30	12:06:57.395			174365	3.00000000	88
2026.06.30	12:06:57.402			174370	28.00000000	88
2026.06.30	12:06:57.417			174370	1.00000000	88
2026.06.30	12:06:57.458			174365	5.00000000	88
2026.06.30	12:06:57.530			174370	1.00000000	88
2026.06.30	12:06:57.543			174365	3.00000000	88
2026.06.30	12:06:57.544	174360				2
2026.06.30	12:06:57.544		174365			4
2026.06.30	12:06:57.559			174365	1.00000000	56
2026.06.30	12:06:57.594			174365	1.00000000	56
2026.06.30	12:06:57.609			174365	1.00000000	56
2026.06.30	12:06:57.627			174360	4.00000000	88
2026.06.30	12:06:57.628			174360	75.00000000	88
2026.06.30	12:06:57.657			174360	1.00000000	88
2026.06.30	12:06:57.667			174360	1.00000000	88
2026.06.30	12:06:57.685			174360	1.00000000	88
2026.06.30	12:06:57.690			174360	1.00000000	88
2026.06.30	12:06:57.696			174360	1.00000000	88
2026.06.30	12:06:57.702			174360	1.00000000	88
2026.06.30	12:06:57.707			174360	4.00000000	88
2026.06.30	12:06:57.712			174360	1.00000000	88
2026.06.30	12:06:57.728			174365	1.00000000	56
2026.06.30	12:06:57.728			174365	4.00000000	56
2026.06.30	12:06:57.788			174360	1.00000000	88
2026.06.30	12:06:57.817			174365	20.00000000	56
2026.06.30	12:06:57.819			174365	2.00000000	56
2026.06.30	12:06:57.849			174365	1.00000000	56
2026.06.30	12:06:57.884			174365	5.00000000	56
2026.06.30	12:06:57.885			174360	3.00000000	88
2026.06.30	12:06:57.905			174360	5.00000000	88
2026.06.30	12:06:57.920			174365	50.00000000	56
2026.06.30	12:06:57.930			174360	1.00000000	88
2026.06.30	12:06:57.975			174360	1.00000000	88
2026.06.30	12:06:57.987			174360	5.00000000	88
2026.06.30	12:06:58.008			174360	1.00000000	88
2026.06.30	12:06:58.012			174365	2.00000000	56
2026.06.30	12:06:58.033			174365	2.00000000	56
2026.06.30	12:06:58.111			174365	1.00000000	56
2026.06.30	12:06:58.113			174360	4.00000000	88
2026.06.30	12:06:58.203			174365	1.00000000	56
2026.06.30	12:06:58.230			174365	28.00000000	56
2026.06.30	12:06:58.259			174360	1.00000000	88
2026.06.30	12:06:58.288			174360	3.00000000	88
2026.06.30	12:06:58.305			174360	1.00000000	88
2026.06.30	12:06:58.318			174360	10.00000000	88
2026.06.30	12:06:58.325			174360	1.00000000	88
2026.06.30	12:06:58.331			174365	1.00000000	56
2026.06.30	12:06:58.341			174365	37.00000000	56
2026.06.30	12:06:58.341			174370	23.00000000	56
2026.06.30	12:06:58.370			174360	10.00000000	88
2026.06.30	12:06:58.384			174360	1.00000000	88
2026.06.30	12:06:58.392			174360	1.00000000	88
2026.06.30	12:06:58.434			174365	1.00000000	56
2026.06.30	12:06:58.454			174360	4.00000000	88
2026.06.30	12:06:58.454			174360	57.00000000	88
2026.06.30	12:06:58.456			174355	49.00000000	88
2026.06.30	12:06:58.456			174355	53.00000000	88
2026.06.30	12:06:58.456			174350	1.00000000	88
2026.06.30	12:06:58.456			174355	9.00000000	88
2026.06.30	12:06:58.456			174350	12.00000000	88
2026.06.30	12:06:58.456			174355	1.00000000	88
2026.06.30	12:06:58.456			174350	1.00000000	88
2026.06.30	12:06:58.456			174355	10.00000000	88
2026.06.30	12:06:58.456			174350	36.00000000	88
2026.06.30	12:06:58.457			174350	53.00000000	88
2026.06.30	12:06:58.457			174350	75.00000000	88
2026.06.30	12:06:58.457			174350	80.00000000	88
2026.06.30	12:06:58.458			174350	3.00000000	88
2026.06.30	12:06:58.459			174355	1.00000000	88
2026.06.30	12:06:58.460			174350	6.00000000	88
2026.06.30	12:06:58.460			174350	31.00000000	88
2026.06.30	12:06:58.461			174350	12.00000000	88
2026.06.30	12:06:58.462			174350	4.00000000	88
2026.06.30	12:06:58.505			174350	2.00000000	88
2026.06.30	12:06:58.505			174345	1.00000000	88
2026.06.30	12:06:58.506			174350	12.00000000	88
2026.06.30	12:06:58.506			174345	2.00000000	88
2026.06.30	12:06:58.506			174350	15.00000000	88
2026.06.30	12:06:58.506			174345	5.00000000	88
2026.06.30	12:06:58.506			174350	14.00000000	88
2026.06.30	12:06:58.506			174345	73.00000000	88
2026.06.30	12:06:58.506			174345	79.00000000	88
2026.06.30	12:06:58.506			174345	11.00000000	88
2026.06.30	12:06:58.506			174350	5.00000000	88
2026.06.30	12:06:58.514			174345	1.00000000	88
2026.06.30	12:06:58.551			174350	1.00000000	88
2026.06.30	12:06:58.577			174345	5.00000000	88
2026.06.30	12:06:58.578			174350	1.00000000	88
2026.06.30	12:06:58.578	174345				2
2026.06.30	12:06:58.587		174350			4
2026.06.30	12:06:58.612			174345	1.00000000	88
2026.06.30	12:06:58.632			174345	1.00000000	88
2026.06.30	12:06:58.637			174345	1.00000000	88
2026.06.30	12:06:58.640			174350	2.00000000	56
2026.06.30	12:06:58.663			174345	11.00000000	88
2026.06.30	12:06:58.672			174345	4.00000000	88
2026.06.30	12:06:58.681			174345	7.00000000	88
2026.06.30	12:06:58.684			174345	4.00000000	88
2026.06.30	12:06:58.685			174345	7.00000000	88
2026.06.30	12:06:58.696			174345	1.00000000	88
2026.06.30	12:06:58.697			174345	11.00000000	88
2026.06.30	12:06:58.706			174345	10.00000000	88
2026.06.30	12:06:58.720			174345	10.00000000	88
2026.06.30	12:06:58.721			174345	14.00000000	88
2026.06.30	12:06:58.722			174340	5.00000000	88
2026.06.30	12:06:58.722			174340	79.00000000	88
2026.06.30	12:06:58.733			174340	2.00000000	88
2026.06.30	12:06:58.741			174340	1.00000000	88
2026.06.30	12:06:58.770			174345	1.00000000	88
2026.06.30	12:06:58.770			174350	1.00000000	56
2026.06.30	12:06:58.770			174345	6.00000000	88
2026.06.30	12:06:58.777			174340	2.00000000	88
2026.06.30	12:06:58.798			174345	1.00000000	88
2026.06.30	12:06:58.847			174345	1.00000000	88
2026.06.30	12:06:58.853			174340	1.00000000	88
2026.06.30	12:06:58.922			174340	2.00000000	88
2026.06.30	12:06:58.922	174340				2
2026.06.30	12:06:58.947		174345			4
2026.06.30	12:06:59.020			174340	1.00000000	88
2026.06.30	12:06:59.025			174345	1.00000000	56
2026.06.30	12:06:59.032			174345	1.00000000	56
2026.06.30	12:06:59.109			174340	1.00000000	88
2026.06.30	12:06:59.179			174340	1.00000000	88
2026.06.30	12:06:59.184			174340	1.00000000	88
2026.06.30	12:06:59.184			174340	40.00000000	88
2026.06.30	12:06:59.222			174340	1.00000000	88
2026.06.30	12:06:59.229			174345	3.00000000	56
2026.06.30	12:06:59.240			174340	1.00000000	88
2026.06.30	12:06:59.249			174340	30.00000000	88
2026.06.30	12:06:59.283			174340	1.00000000	88
2026.06.30	12:06:59.284			174345	2.00000000	56
2026.06.30	12:06:59.288			174340	1.00000000	88
2026.06.30	12:06:59.295			174340	1.00000000	88
2026.06.30	12:06:59.298			174340	2.00000000	88
2026.06.30	12:06:59.324			174345	10.00000000	56
2026.06.30	12:06:59.330			174345	28.00000000	56
2026.06.30	12:06:59.336			174345	1.00000000	56
2026.06.30	12:06:59.360			174345	1.00000000	56
2026.06.30	12:06:59.365			174340	1.00000000	88
2026.06.30	12:06:59.373			174340	5.00000000	88
2026.06.30	12:06:59.433			174340	20.00000000	88
2026.06.30	12:06:59.468			174340	1.00000000	88
2026.06.30	12:06:59.481			174340	1.00000000	88
2026.06.30	12:06:59.491			174340	1.00000000	88
2026.06.30	12:06:59.505			174340	1.00000000	88
2026.06.30	12:06:59.520			174340	5.00000000	88
2026.06.30	12:06:59.527			174340	1.00000000	88
2026.06.30	12:06:59.535			174340	15.00000000	88
2026.06.30	12:06:59.554			174340	8.00000000	88
2026.06.30	12:06:59.574			174345	11.00000000	56
2026.06.30	12:06:59.574			174345	17.00000000	56
2026.06.30	12:06:59.574			174340	30.00000000	88
2026.06.30	12:06:59.614			174340	1.00000000	88
2026.06.30	12:06:59.641			174345	2.00000000	56
2026.06.30	12:06:59.679			174340	2.00000000	88
2026.06.30	12:06:59.682			174345	1.00000000	56
2026.06.30	12:06:59.722			174345	2.00000000	56
2026.06.30	12:06:59.724			174340	2.00000000	88
2026.06.30	12:06:59.786			174345	10.00000000	56
2026.06.30	12:06:59.787			174340	2.00000000	88
2026.06.30	12:06:59.837			174345	1.00000000	56
2026.06.30	12:06:59.856			174345	1.00000000	56
2026.06.30	12:06:59.861			174345	2.00000000	56
2026.06.30	12:06:59.869			174340	7.00000000	88
2026.06.30	12:06:59.873			174345	1.00000000	56
2026.06.30	12:06:59.909			174345	1.00000000	56
2026.06.30	12:06:59.921			174345	4.00000000	56
2026.06.30	12:06:59.942			174350	7.00000000	56
2026.06.30	12:06:59.943			174350	4.00000000	56
2026.06.30	12:06:59.969			174350	1.00000000	56
2026.06.30	12:06:59.977			174355	3.00000000	56
2026.06.30	12:06:59.980			174350	1.00000000	56
2026.06.30	12:06:59.992			174350	2.00000000	56
2026.06.30	12:06:59.992	174350				2
2026.06.30	12:06:59.992		174355			4
2026.06.30	12:06:59.998			174355	1.00000000	56
2026.06.30	12:07:00.001			174350	1.00000000	88
2026.06.30	12:07:00.001			174355	4.00000000	56
2026.06.30	12:07:00.030			174350	5.00000000	88
2026.06.30	12:07:00.040			174355	2.00000000	56
2026.06.30	12:07:00.043			174355	2.00000000	56
2026.06.30	12:07:00.046			174355	10.00000000	56
2026.06.30	12:07:00.057			174350	3.00000000	88
2026.06.30	12:07:00.062			174350	1.00000000	88
2026.06.30	12:07:00.066			174355	3.00000000	56
2026.06.30	12:07:00.082			174355	6.00000000	56
2026.06.30	12:07:00.089			174350	1.00000000	88
2026.06.30	12:07:00.098			174350	5.00000000	88
2026.06.30	12:07:00.106			174355	25.00000000	56
2026.06.30	12:07:00.114			174355	2.00000000	56
2026.06.30	12:07:00.116			174350	2.00000000	88
2026.06.30	12:07:00.139			174355	1.00000000	56
2026.06.30	12:07:00.170			174350	9.00000000	88
2026.06.30	12:07:00.185			174345	1.00000000	88
2026.06.30	12:07:00.204			174345	1.00000000	88
2026.06.30	12:07:00.216			174345	15.00000000	88
2026.06.30	12:07:00.216			174345	13.00000000	88
2026.06.30	12:07:00.216			174340	2.00000000	88
2026.06.30	12:07:00.217			174345	8.00000000	88
2026.06.30	12:07:00.231			174350	5.00000000	88
2026.06.30	12:07:00.243			174345	1.00000000	88
2026.06.30	12:07:00.269			174345	5.00000000	88
2026.06.30	12:07:00.271			174345	2.00000000	88
2026.06.30	12:07:00.280			174345	22.00000000	88
2026.06.30	12:07:00.280			174345	6.00000000	88
2026.06.30	12:07:00.280			174350	28.00000000	88
2026.06.30	12:07:00.296			174350	1.00000000	88
2026.06.30	12:07:00.341			174345	5.00000000	88
2026.06.30	12:07:00.341	174345				2
2026.06.30	12:07:00.341		174350			4
2026.06.30	12:07:00.358			174345	14.00000000	88
2026.06.30	12:07:00.358			174345	2.00000000	88
2026.06.30	12:07:00.362			174345	1.00000000	88
2026.06.30	12:07:00.386			174350	1.00000000	56
2026.06.30	12:07:00.497			174350	3.00000000	56
2026.06.30	12:07:00.505			174345	1.00000000	88
2026.06.30	12:07:00.514			174345	1.00000000	88
2026.06.30	12:07:00.588			174345	10.00000000	88
2026.06.30	12:07:00.645			174350	1.00000000	56
2026.06.30	12:07:00.685			174350	1.00000000	56
2026.06.30	12:07:00.710			174345	25.00000000	88
2026.06.30	12:07:00.710			174350	2.00000000	56
2026.06.30	12:07:00.711			174345	1.00000000	88
2026.06.30	12:07:00.734			174350	1.00000000	56
2026.06.30	12:07:00.876			174350	1.00000000	56
2026.06.30	12:07:00.890			174345	30.00000000	88
2026.06.30	12:07:00.931			174345	6.00000000	88
2026.06.30	12:07:00.965			174350	10.00000000	56
2026.06.30	12:07:00.995			174350	2.00000000	56
2026.06.30	12:07:01.065			174345	1.00000000	88
2026.06.30	12:07:01.072			174345	2.00000000	88
2026.06.30	12:07:01.130			174350	1.00000000	56
2026.06.30	12:07:01.147			174345	4.00000000	88
2026.06.30	12:07:01.214			174345	7.00000000	88
2026.06.30	12:07:01.236			174345	1.00000000	88
2026.06.30	12:07:01.241			174350	1.00000000	56
2026.06.30	12:07:01.251			174350	1.00000000	56
2026.06.30	12:07:01.261			174350	3.00000000	56
2026.06.30	12:07:01.261			174350	7.00000000	56
2026.06.30	12:07:01.305			174345	1.00000000	88
2026.06.30	12:07:01.323			174345	4.00000000	88
2026.06.30	12:07:01.464			174345	1.00000000	88
2026.06.30	12:07:01.470			174345	1.00000000	88
2026.06.30	12:07:01.473			174345	1.00000000	88
